,id,dev response date,dev response,review date,userName,review,rating,isEdited,review title
1422,,,,2023-06-09 18:51:03,Fede vue,Hay muchas fallas en el sistema se caí el internet,2,False,So
1423,,,,2023-06-04 23:12:05,Brylan1025,Muy buena,5,False,Muy buena  la aplicación me facilita mucho mis pagos y preguntas
1424,,,,2023-05-28 20:05:32,Raidel69,Hago mis pagos cómodamente desde mi teléfono inteligente.,5,False,Fácil
1425,36929646.0,2023-06-05T10:59:54Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (https://bit.ly/2FhleCk), Twitter (https://bit.ly/3n1B0uw) or on our Community forum https://bit.ly/3piLaWB ^RJR",2023-06-04 01:29:52,se7en never,wrose expresses ever,1,False,Never let you log in
1426,,,,2023-05-29 23:45:09,Oax-Mex,"Esto es bueno , solo que no conecta más el wifi que tengo activado para los hotspots.",4,False,My spect app
1427,,,,2023-05-26 01:51:58,jadhty,Muy buena,5,False,Exelente
1428,,,,2023-05-13 18:16:28,Winner@2019,Muy buen servicio.,5,False,Muy buen servicio.
1429,,,,2023-05-22 14:47:41,Latindios,Meses irá estar en español,1,False,Muy mal acaso son racistas
1430,,,,2023-05-11 14:15:24,Servició,Buen servicio,5,False,Agente
1431,,,,2023-05-04 17:39:56,Kamm s,Nice app,5,False,G
1432,,,,2023-04-21 10:14:21,Gannagirl2,Excellent app,5,False,Excellent
1433,36248821.0,2023-04-30T14:55:41Z,"Deleting and reinstalling the app usually resolves most issues. If you need direct support,  please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^JF   ",2023-04-28 18:20:14,Zachybanana,Fix your app,1,False,Does not load
1434,36248792.0,2023-04-30T14:53:17Z,"For direct support, please visit https://community.spectrum.net/discussions ^JF",2023-04-28 14:22:12,Av202304,Necesita más características como QoS,2,False,Necesita más características como QoS
1435,36159279.0,2023-04-25T10:18:44Z,"Lamento mucho que estés teniendo problemas con los servicios. Por favor comunícate con nosotros para poder verificar lo que está sucediendo. Nos puedes contactar en Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) o en nuestra página de comunidad https://community.spectrum.net/categories/comunidad-latina ^RJR",2023-04-23 19:42:54,gagito01,Estoy teniendo problemas con el internet,1,False,Estoy teniendo problemas con el internet
1436,,,,2023-04-13 18:19:17,cecilia chila,Gracias,5,False,Excelente Servicios
1437,,,,2023-04-12 00:31:30,"Live, love and more",Gracias por que cada día nos hacen  las cosas más fáciles 👏👏,5,False,Agradecimiento
1438,,,,2023-04-13 05:26:20,凱恩 kane,"更新後，當有新的設備連接Wi-Fi後，App收不到提示，請修復這個bug！之前只要有新設備連接我的網絡，我的2部手機都會彈出提醒：有新設備連網！

現在這個提醒沒有了！！！我需要這個提醒，因為我的網絡總是被人破解，被陌生設備連接我的Wi-Fi！請幫助我",1,False,無新設備連接提醒通知
1439,,,,2023-04-10 23:06:09,La chimustrufia,Trabaja mejor que antes,5,False,Todo bien asta ahorita
1440,,,,2023-04-07 16:47:07,Carlota1921,Fácil y rápido 👌,5,False,Gracias
1441,,,,2023-04-05 13:33:22,yese;,Muy bien,5,False,Excelente
1442,35580284.0,2023-03-25T10:32:30Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-23 18:50:14,GHGTAVO,Excelente servicio,5,False,Servicio
1443,,,,2023-04-01 19:29:20,Mmmmññ,No puedo actualizar mis programas,3,False,Urgente
1444,35380797.0,2023-03-14T13:19:56Z,Muchas gracias por compartir su buena experiencia con nosotros. Nos alegra mucho saber que la aplicación está funcionando satisfactoriamente. ^RJR,2023-03-13 04:52:15,López Hernandez,Me encanta la aplicación muy fácil de usar,5,False,Me gusta esta app
1445,35327626.0,2023-03-11T11:26:53Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-09 19:37:21,apadgella,La  persona que me atendió contesto mis preguntas muy amable  su nombre Erika gracias,5,False,La llamada para mis servicios y uso de la App
1446,35322137.0,2023-03-10T20:45:18Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-03-09 16:38:26,Adrian Or,Excellent service.,5,False,Payment
1447,35313448.0,2023-03-10T11:21:14Z,Muchas gracias por compartir la buena experiencia con nosotros. Nos alegra saber que todo está funcionando satisfactoriamente. ^RJR,2023-03-07 23:59:24,Kokitamerced,"Muy contento con el servicio y lo
Mejor la nitidez de ver los orográficas, Felicidades sigan así 🤙🤙🤙🤙",5,False,Satisfecho
1448,35251547.0,2023-03-07T11:20:48Z,Muchas gracias por compartir la buena experiencia con nosotros. Nos alegra saber que todo está funcionando satisfactoriamente. ^RJR,2023-03-05 14:58:21,el. compa. gera,Buen.  Servicio.  Good service. Gracias,5,False,Pagos
1449,35199582.0,2023-03-04T11:17:08Z,Muchas gracias por compartir la buena experiencia con nosotros. Nos alegra saber que todo está funcionando satisfactoriamente. ^RJR,2023-03-02 10:27:09,unchaka,Muy buen servicio,5,False,Mi internet
1450,,,,2023-02-27 17:20:54,junior00011998,Super,5,False,Súper
1451,35012256.0,2023-02-22T11:19:59Z,Muchas gracias por compartir su buena experiencia con nosotros. Nos alegra mucho saber que la aplicación esta funcionando satisfactoriamente. ^RJR,2023-02-20 22:36:23,mirsary,me encanta,5,False,muy buena
1452,34808233.0,2023-02-11T11:45:10Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-02-09 21:28:59,decepcion😏,EXCELENTE. SERVICIO 👏👏👏👏👏👏,5,False,Mi
1453,34968721.0,2023-02-20T11:25:39Z,Gracias por tomarse el tiempo para compartir su experiencia y proporcionar comentarios. Siempre estamos trabajando para brindar la mejor experiencia en la aplicación y le enviaremos su sugerencia a nuestros desarrolladores de la aplicación. ^RJR,2023-02-15 19:03:14,elquilonotienevuelto,Deben tener la app en español también para los latinos q la usamos me parece muy mal q solo sea en inglés,4,False,Español necesario
1454,34808123.0,2023-02-11T11:23:57Z,"Lamento mucho que estés teniendo problemas con la factura. Por favor comunícate con nosotros para poder verificar lo que está sucediendo. Nos puedes contactar en Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) o en nuestra página de comunidad https://community.spectrum.net/categories/comunidad-latina ^RJR",2023-02-09 16:32:37,lupisss mendoza,Me gustaría saver por k me cobran más sin avisarme o saver por k Grasias,5,False,Lupe mendoza
1455,34759944.0,2023-02-08T23:47:49Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-02-07 19:14:04,sdg1965,Great internet,5,False,Internet
1456,34700676.0,2023-02-06T11:23:07Z,Gracias por tomarse el tiempo para compartir su experiencia y proporcionar sus sugerencias. Enviaremos sus sugerencias a los ingenieros de la aplicación. ^RJR,2023-02-03 13:59:50,AnnaKrees,"Debería poderse traducir la página de Spectrum xq yo no sé inglés y no entiendo nada aquí

Aplicación en español por favor",4,False,Opción en español
1457,34723834.0,2023-02-07T11:18:35Z,Gracias por tomarse el tiempo para compartir su experiencia y proporcionar sus sugerencias. Enviaremos sus sugerencias a los ingenieros de la aplicación. ^RJR,2023-02-05 17:27:15,Sensei3068,Traducir a español,3,False,Traducir a español.
1458,,,,2023-02-03 08:35:39,fgdsadghh18654678,用户登录后居然看不了账单，不能升级服务，不能设置付款方式。一颗星都给多了。,1,False,又卡又难用
1459,34545759.0,2023-01-29T23:32:39Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  -DT,2023-01-28 19:33:43,swettie bell,Excellent service,5,False,Goog
1460,,,,2023-01-24 21:51:42,OscarFP1908,Muy eficiente es rápida para pagar tu factura muy buena,5,False,Muy practica
1461,34434809.0,2023-01-23T11:47:44Z,Muchas gracias por compartir su buena experiencia con nosotros. Nos alegra mucho que la representante le pudo ayudar y todo fue satisfactorio. ^RJR,2023-01-22 01:39:50,Al Market,"Hoy llame porque no tenía internet, me contesto una persona de habla inglés, pedí español y se auxilió de un intérprete.  Fue una gran frustración que concluyó en llamada interrumpida.
Hice una segunda llamada que me contestó una excelente persona de nombre Miriam que me atendió con EXCELENCIA  felicidades !!!",5,False,Excelente atención telefonica
1462,,,,2023-01-20 02:22:37,el conquistado,"Gracias por la facilidad y su profesionalismo, estoy feliz con su servicio, gracias",5,False,Servicio
1463,34434401.0,2023-01-23T11:25:53Z,"Lamento mucho que estés teniendo problemas con los servicios. Por favor comunícate con nosotros para poder verificar lo que está sucediendo. Nos puedes contactar en Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) o en nuestra página de comunidad https://community.spectrum.net/categories/comunidad-latina ^RJR",2023-01-20 17:25:46,Gaby dds,"Los aparatos ya no me funcionan bien
Cada día y cada momento se me pone que lo restaure y dura bastante tiempo para que me vuelva la conexión",1,False,Los aparatos ya no sirven
1464,34332280.0,2023-01-17T11:16:56Z,Muchas gracias por compartir la buena experiencia con nosotros. Nos alegra saber que todo está funcionando satisfactoriamente. ^RJR,2023-01-15 18:13:28,tatiykavi,Me gusta Spectrum muy bueno,5,False,Andrés j
1465,34129681.0,2023-01-06T11:20:45Z,Muchas gracias por compartir la buena experiencia con nosotros. Nos alegra saber que todo está funcionando satisfactoriamente. ^RJR,2023-01-03 23:38:22,mackensy pl,Excelente servicio,5,False,Epectrum
1466,34087186.0,2023-01-04T11:18:35Z,"Lamento mucho que estés teniendo problemas con la aplicación. Por favor comunícate con nosotros para poder verificar lo que está sucediendo. Nos puedes contactar en Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) o en nuestra página de comunidad https://community.spectrum.net/categories/comunidad-latina ^RJR",2023-01-02 20:09:40,Sari0121,"Después de la última actualización no sirve
No muestra el bill para pagar
En el chat salía 0 bill pay y casi se pasa la fecha,no la recomiendo",5,False,My Spectrum
1467,,,,2023-07-15 19:38:25,Matt H Dawg,Amazing!,5,False,Amazing!
1468,,,,2023-08-01 01:01:26,4Evr a gem,"I have no other services except a basic internet and I pay almost 100.00 a month !
You don’t reward your loyal customers! I started with a service at 49.99 about 6 yrs ago and all you do is raise your rates without appreciating loyalty. I will be changing company’s now that I have a number of other options for a lot less!",1,False,Ridiculously overpriced
1469,30397320.0,2022-06-16T15:54:48Z,"We’re sorry the new design isn’t meeting your expectations. We’re always using customer feedback to make improvements, and we’d love to know more about your experience. You can visit https://community.spectrum.net/categories/spectrum-tv-app-feedback-for-roku to share details. JM",2023-07-30 05:16:33,firemark,"I have owned SimpliSafe systems for many years and many properties.  I recently bought another property and ordered a new system.   This was the most frustrating installation setup process I’ve ever encountered.   

The last system I bought a little over two years ago was quite easy, plug in the base, turn on the keypad and the system and keypad walked you through the setup step by step for each device.

NOT NOW!  The ONLY way to set up your system is through their App.  Try to use the Keypad to add devices and it tells you to use hr App. What’s worse, the process is poorly designed and very slow to respond.  I started with entry sensors which normally are very uncomplicated devices.  You’re told to click to type of device in the App then press the small button on the device.  Of course you first have to get it out of the tiny box, unwrap it from the plastic, peel off the backing for the adhesive tape and mount it all before you touch that button.   Guess what happens when you accidentally touch the button multiple times during all this?   It starts adding the same sensor multiple times!  Somehow it also decides to make up device serial numbers that don’t correspond with anything you have.  Worse, there is no going Back in the App.  No navigation to the prior step.  Your only way to fix this is go to keypad, hit the Menu button, enter your master code then delete the erroneous or unnamed devices.   Remember I mentioned starting with Entry Sensors?  I had to stop and get the keypad activated before continuing just to fix this mess.

Of course this happened multiple times while unpacking and mounting the sensors.

On top of that, once I setup a Motion Sensor, mounted it and named it, the App shows it as “Unknown “ device in the Livingroom.

Guess where the only way to fix that exists?

No not the Keypad, Not the App on your phone, The regular Web Browser for SimpliSafe!  

What should have been a 30 minutes install process for 6 entry sensors and a motion sensor took over two hours.

Finally, when you get to the Monitoring service setup, your ONLY option is their highest priced level in a 30 day trial.  You can’t make any changes or selections even though you’re a current customer with multiple systems paying for monitoring!

Try calling Customer Service for technical support?  Stuck on hold over 15 minutes  with no indication anyone is actually working support on a Saturday afternoon.",2,True,Worst ever new system setup
1470,,,,2023-07-25 20:20:20,BerryIvey,I don't like my health monitored and I wasn't really aware of it until now.I know they are privacy laws however I wasn't even aware of my health being monitored.I would love for an iPhone to actually come with absolutely no apps.I think that would be safer for me.I would also like to no what who's the other device belonged to for the the health when I had to delete another device of of mine.My attorney does have pictures of my abusing ex boyfriend Jeremiah Killion when I turned on the notification on my iPhone 10 To show when sharing Home Screen.Nancy Burrnet is supposed to email it to an detective.Because I don't have good service and Spectrum pretty much says that it won't improve until they make Jeremiah killed stop what ever he's doing that's disturbing my service.I the detective also gets case notes from Apple.I am going to try to delete the spectrum app.along with others.,1,False,Health
1471,37863049.0,2023-07-24T10:31:32Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-07-22 22:21:33,🖕🏻You Tube,"I cannot access my new account after moving. I can't change my account number or username or new adress . All I can do is access my old account number and address. It won't let me change my password or username. It keeps going back to the same old page telling me ""You already have a username "" Even after entering my account number and safety number. The website is the same way . I am not able to access my account because of a bug in the software",1,False,Bad app
1472,37768780.0,2023-07-19T10:24:00Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-07-17 23:05:03,JohnEJeep,"If you’re contemplating using Spectrum, don’t. If you’re here because you just signed up with Spectrum, get out while you can! Almost daily service outages that last multiple hours, day or night. Once you’re past that initial sign-up promo price, the cost is $85 a month for download speeds of 150-170Mbps. (They advertise triple that) No adjustments on your bill for all the outages or for not delivering the speeds they advertise.
A class action lawsuit (sorry - I mean yet another class action lawsuit) against Spectrum wouldn’t surprise me at all.",1,False,Bad service
1473,37676376.0,2023-07-14T10:41:20Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-07-13 01:24:02,Jobrantley1948,I texted the following previously but it was on a no reply line. It would be wrong for me not to acknowledge the patient and professional knowledge Andrew Clay provided me in the transfer of 2 mobile phones to spectrum. This is second time he has assisted me. Both times have been an excellent experience. Thank you Spectrum and Andrew Clay.Lamont Brantley,5,False,Customer service mobile phones
1474,,,,2023-07-13 13:59:36,Bill pt546,Why does my. Spectrum account keep increasing? It has increased $10.00 the past month. Please tell me why.,1,False,Price increased
1475,,,,2023-07-03 04:32:01,Alien to A Computer,Of this service subjected on the title was easy smooth. ESP is simple for  an one with less experiences in application on a practice of a computer.,5,False,Apple service for a payment made to Spectrum.com
1476,37580699.0,2023-07-10T10:23:36Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-07-08 22:51:38,Yay who oo,"To costly for the service I get,and it slags at times.Movies shut off half way threw at time!",3,False,Spectrum
1477,,,,2023-07-03 19:43:40,$harky1414,Everytime I get on the app I'm always logged out. Annoying having to constantly log in everytime I want to pay my bill. I forget the username and password I use for this app because it's not something I pay everyday. I have to reset my password everytime I want to check my next due date or pay my bill.,1,False,Keeps logging me out
1478,,,,2023-06-26 01:43:00,Whassup1,"Your my spectrum website is awesome-clear,concise, extremely easy to navigate. Four seconds, and my bill is paid.Thank you!",5,False,Payment website
1479,36681701.0,2023-05-23T10:42:42Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-06-30 04:23:09,blind trust report,"This review is by 
(Stock, Opinions, and Reviews)
HMDLOL Blog by Clint D Hocker
App failure to function: App will not allow me to login even though I know my password. The outage reset my username and password, which should’ve been saved under my account profile. The Spotty server goes down more frequently, questioning spectrum reliability. 
One good, it allows you to nickname devices and place them in groups. Blocking anyone unknown…",2,True,App failure to function
1480,,,,2023-06-03 01:09:21,Bernie7267,Love the spectrum app.so much easier to pay my internet n mobile bill.,5,False,Spectrum app
1481,31265614.0,2022-08-04T00:08:54Z,"Thank you for the feedback. The app is available on several different devices and updates are necessary to ensure that the app remains current with constantly changing technology. Updates are also needed to deploy bug fixes that may only impact select devices.  If you need direct support, please visit https://community.spectrum.net/discussions ^HT",2023-06-21 16:24:54,xxx_Xan_xxx,"I made a review that I would edit every month to indicate that I have to update an app JUST to pay a bill but it got deleted. I probably had five updates but here’s number six: 11/16/12 Had to update just to pay a bill Seriously, stop trying to reinvent the wheel, it’s so annoying. update seven: 2/2023 have to update again to pay a bill update eight: 3/2023 must update to pay bill. update nine: 6/2023 cool still have to update to pay a bill",1,True,"Removed My Review, Terrible for Updates"
1482,31220409.0,2022-08-01T23:25:31Z," We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app -DT",2023-06-19 14:18:21,Sruppert,"For the past month I have had issues with the my spectrum app. The timer just spins and never connects. I have deleted and reinstalled several times but no luck. Was the app updated within the last month? If so, you broke something. I use this app to notify when to pay each month. Please fix this, worked great before.

6-19-23
This is updated, the app was fixed after the first review, but you have updated again and now unable to sign in again. Please fix this!",3,True,Cannot sign into app
1483,37203137.0,2023-06-19T10:19:18Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-06-17 18:16:28,Taking My Business Elsewhere,"I can’t view my statements anymore because it’s asking for the security code off my statement, which I don’t know because it’s on my statement. So in order to view my statement I need to have my statement available to get the code off of it. 

This is ridiculous. Please find another means to verify identity rather than this poor method. This is an internet bill not a bank account, a simple email or text message is more than enough to verify my identity for the account. 

Please fix it.",1,False,So Secure I Can’t Even View My Statement
1484,,,,2023-06-15 18:22:57,Spectrumvirus,"Don’t appreciate my billing statement showing a current balance of 263.and cents when my payment is $250.01 had to call in to verify and make sure there is no current balance due. Which your rep verified and gave me the correct payment due of $250.01. Although my screen still show a current balance of $263 and cents even after the new update for your app was made on my phone. Please review my account because I know I have requested to have my billing statement to state a due amount on the 19th because was when I started business with you and my disability check comes in in the middle of the month. So as it does look that I am paying late. I was told it wouldn’t effect me. But it does on my credit score. Why can’t you all comply with me? 
Respectfully 
Maria Rosalinda Benavidez",3,False,Watch for deceiving reps.
1485,,,,2023-06-12 19:13:29,bertmister,"Fioptics put service into our area a while back. One of the decisions to stay with TWC was our ability to program our DVR remotely on our phones. When you don’t make it home in time to catch the show you want to watch or you forget to record it before you leave it is a HUGE plus to be able to get on the app and record. 
At the time I was with Verizon and have switched to Spectrum. It still doesn’t work.  One step forward two steps back. I hope Spectrum can fix this.",3,False,Lost Services
1486,36978811.0,2023-06-07T10:22:10Z,"We apologize for the poor experience and would like to look into this issue further. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can collect some additional information from you and about your experience. ^RJR",2023-06-06 02:10:06,Grace RodBal.,"I’ve requested a paper bill. Automated messages ask for my security code. I need my statement. If I can’t get a printed statement with my security code, I will cancel services. Why is so difficult to get a paper bill???????",1,False,Disappointed
1487,,,,2023-05-26 23:57:04,DelahMost,I ducking love you guys!!!!!!!!!!🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🫡,5,False,Best friend
1488,36885595.0,2023-06-02T10:34:23Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-06-01 01:23:03,robot235,"I log in to my account on the app and I can’t seem to access my Wi-Fi password and username, billing info, and managing my services in my Wi-Fi. I need some help with this. I contacted customer service they just reset my password idk why. But they weren’t getting the idea of what is happening to my account. I can’t access anything",1,False,Account is messed up
1489,36776531.0,2023-05-28T16:02:20Z,"Thanks for taking the time to share your experience with us. For direct support, please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^JF",2023-05-27 07:14:16,concerncedspectrumuser,The app needs more security. When you suspect someone has hacked into your account all you can do is change your password. Spectrum should allow sign out of all devices after password is changed to ensure they aren’t on your account anymore changing your password. Spectrum should also allow a 2 way verification sign in like including texting a code to your phone to verify sign on.,1,False,Update app security
1490,,,,2023-05-07 11:28:36,Aweis a,app helps me a lot I pay my bills online on time and it’s reminding me when I have to pay bills evertime I think everyone should try this app so you can pay your bills online faster and you will know you plan how much you spend no paper bills.spectrum is the best always,5,False,Bills
1491,36775506.0,2023-05-28T13:51:34Z,"Thanks for taking the time to share your experience with us. If you need direct support, please visit https://community.spectrum.net/discussions and post a question so we can investigate ^JF  ",2023-05-26 13:36:05,BLKHNY,"Frequent outages are not acceptable. Users should be compensated for services not received. Your complaints on social media are enormous. I’ve heard complaints from other businesses about frequent outages! I pay my bill on time but don’t get the the service I pay for! I upgraded my internet service and I pay more for service that’s as bad as it was before I upgraded! Zip Code 63367 Lake St Louis, MO",1,False,Internet Outages
1492,,,,2023-05-17 18:44:24,Appmonster6969,"I have restarted the app multiple times and I even deleted the app and redownloaded it, the same error keeps occurring. When I get to the point where I’m supposed to sign in, no keyboard pops up, so I’m unable to type my username or password. I tried reporting the problem but it seems that there’s no easy way to do that either.",1,False,It won’t allow me to sign in
1493,,,,2023-05-12 15:22:16,comdata commie,"I only use the app to pay my bill and it has worked satisfactorily up until now.  My payment card expired.  My new card has the same card number, but a different expiration date and code.  When I updated the card information the app did not accept it indicating it was a duplicate card.  I could not find a way to delete the expired card or get help with the app.  If that information is in the app, it is not easy to find.  The app needs work.",3,False,Don
1494,,,,2023-05-10 13:50:21,bjustkat,Please stop increasing price so often - I don’t have any movie channels yet I’m paying $165.00 which is crazy.  Do better please.,4,False,Enjoy Spectrum but
1495,,,,2023-05-09 23:07:13,Burr1680,"Robert Burr pays Spectrum cable $159???

Barbara Burr pays mobile phone. 740-513-6149
Can’t you people get accounts straight.
Robert Burr pays with a paper bill  do not Try to bill Barbara Burr",1,False,Wrong info
1496,,,,2023-05-07 17:09:45,NfGa2023,Not enough good competition unless you go with satellite. When is the cable going to be connected on Julian Drive 47150?,4,False,Too many outages and slow speeds but can’t find anyone better.
1497,,,,2023-05-01 13:14:44,Bassarino51,"Spectrum always has a “fix” available for any technical problem that might come up.
One of my recordings wouldn’t delete from my DVR. After resetting, there it goes !",5,False,Modem and a smart tv
1498,,,,2023-03-27 02:14:01,Kathy woods,I love the app I just wish I could watch my DVR on this app!,5,False,DVR
1499,36249142.0,2023-04-30T15:29:21Z,"Sorry you are having trouble with logging in, if you need direct support,  please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^JF      ",2023-04-28 23:53:56,Sharpeyes321,"Can’t use app if can’t sign on. Error code IDID-3210 means nothing. Try to ask system and it says you need to sign on for help. Worst catch-22 ever.

Guessing it is related to tracking cookies but, again, no info provided on what is being tracked.",1,False,Asinine app
1500,,,,2023-04-25 17:07:55,Deveeno Bobeeno,"I live with my roommate, and he pays half of the bills. I selected ""make payment"", but didn't get the option to specify a specific amount. I had no choice but to make the full payment, because it only gave me that option AFTER I paid the full amount ($59.99) instead of my half.",1,False,Was Scammed
1501,,,,2023-04-18 01:20:25,Dragonman42,"You can not pause, rewind or record shows needs to be changed.",3,False,No DVR
1502,35999529.0,2023-04-17T10:29:50Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (https://bit.ly/3CSjgcE), Twitter (https://bit.ly/2Qqgzrg) or visit our customer Community (https://bit.ly/3AcD9cO) so we can help provide you with a solution. ^RJR",2023-04-15 14:50:28,ttehro,"At least 80% of the time I have very low internet signal. For almost $100.00 a month, I expect better service. If I have two devices connected at the same time, one gets bumped off. When I’m on social media I often cannot read all posts and articles will just go blank after a paragraph or two.",1,False,Poor signal
1503,,,,2023-04-13 11:41:01,I like hawk bar,"they lied to about returning the phone.want details. here’s my number.
they didn’t tell me that i still owe from the subscription, that i asked them to close.  a eat they told me, just return the equipments because i do not owe them anything!!!Then they sent it to the collection center",3,False,liar
1504,,,,2023-04-11 11:18:02,j naumes,Just saw where My phone bill was $95 instead of $39. Had to piss with My modem to get it reset.  NICE !!!  ?  It was replaced not long ago.,1,False,Report
1505,,,,2023-04-07 17:11:37,klbest2001,"This app is useless, I get no statement.Every month I have to try and find a way to pay my bill , I go to the app and it doesn’t work .Please just send me a paper bill",1,False,Bad  app
1506,35785605.0,2023-04-05T10:29:16Z,"We apologize for the poor experience and would like to look into this issue further. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can collect some additional information from you and about your experience. ^RJR",2023-04-04 05:19:45,Pintail70,"I was going through hard times during Covid and my service was shut off each month. Well eventually I got 2 months behind and called to see if l set up a payment plan. The man at customer service said no.  So Asked if I could make a partial payment. He told me “no, the why I’m gonna do it is?  Do you have $102 ?” I said yes. He said “ the way we do it is, Im gonna set you up a whole new account, BUT YOU HAVE YO PAY YOU OLD BILL, Mr Guthrie?!” I said yes. And l promised him I would pay the old bill off within the next couple months. And I would have.  So he transfers me to another guy that guy asked him about the equipment that I had no router or modem and all that but I didn’t return it. The guy from customer service. It’s hooked up to his TV right now. He’s keeping the old equipment. Just turn the cable on. So that guy did I had Wi-Fi and cable.Again. 
Next thing you know two days later it was off when I called him to see what the problem was. I explain to them what it happened that I got a new account and I was going to pay the old one off. They told me they didn’t know why that guy did that but that’s not how they do it and they they weren’t turning it back on until I paid the old bill. So it was time for an upgrade on my phone by then when I went in to do the upgrade, he said I couldn’t get a phone because I didn’t have Wi-Fi and I couldn’t turn my cable back on until I returned the old equipment, which I have it bagged up when I told them I had the money to pay the bill the old bill in full and I wanted 102 back to start the new service they said no. I said why not they said you have to turn the equipment in first then we will give you the 102 back which I knew was a lie they were never gonna give me that $102 back for two days of service, so I still have the equipment backed up. I need somebody from customer service to assured me that I’m gonna get my money back $102 for only two days of service so I can start my Wi-Fi and service again because I need it. I haven’t had cable or Wi-Fi in two years because of this problem over $102 but I’ll be damned if I’m gonna pay $102 for two days of service.",1,False,Another account
