author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs,tags
ineed30charatarstowritethis,App doesn't work after last update,Can't access payment or billing to make a payment. Constant issues is making me not want internet with spectrum these days,App doesn't work after last update,Can't access payment or billing to make a payment. Constant issues is making me not want internet with spectrum these days,1.0,US,11.11,2023-06-16T21:33:56,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LwqUFeqcWmuJ0j_Rh3dTdHQ,en,pricing;app_performance
rilliejillie,Happy,"Very, thank you",Happy,"Very, thank you",5.0,US,11.11,2023-06-16T16:00:04,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LkqFdrn3lWbWVc_nwUXDEcg,en;af;ceb;tl;war,
Randomly player,I can’t do all the things,My app does not look like the pictures. I cannot do all the things that this app says I can. My app is up to date and I have uninstalled and reinstalled. No help. It doesn’t even recognize my router. Boo,I can’t do all the things,My app does not look like the pictures. I cannot do all the things that this app says I can. My app is up to date and I have uninstalled and reinstalled. No help. It doesn’t even recognize my router. Boo,2.0,US,11.11,2023-06-16T14:42:20,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LJmWx92vLEpoKCECKdtHhhw,en,gameplay;app_performance
Diamon13,Spectrum app,It’s easy for me to pay my Wi-Fi bill.,Spectrum app,It’s easy for me to pay my Wi-Fi bill.,3.0,US,11.11,2023-06-16T13:35:57,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LUKIdziSCdbdFChvU1OQEUA,en;la,pricing
fifijude,Why so many updates??,I only use this app to pay my monthly bill- why is it that every time I go to open the app it needs an update but there are no noticeable changes??,Why so many updates??,I only use this app to pay my monthly bill- why is it that every time I go to open the app it needs an update but there are no noticeable changes??,2.0,US,11.11,2023-06-16T12:13:26,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L9tdAs48iv5JBdyTLqlQ2ig,en,pricing;app_performance
eolson817,Amazing can’t believe it’s so quick to change my IP address!,You are amazing keep up the good work!,Amazing can’t believe it’s so quick to change my IP address!,You are amazing keep up the good work!,5.0,US,11.11,2023-06-16T04:16:08,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LFM0Y3_KKZ1_Jbah7qvsN1w,en,pricing;gameplay;app_performance
Beagle groomer,App,Spectrum app easy to use.,App,Spectrum app easy to use.,5.0,US,11.11,2023-06-15T20:51:30,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LC7mdx6aIbHxFdUjAKR5FAQ,en;la,
CandieKissesbycandace,User friendly,Love how easy it is to use and make payments without having to call or leave my home,User friendly,Love how easy it is to use and make payments without having to call or leave my home,5.0,US,11.11,2023-06-15T18:37:26,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LN2FOaxxpnbe5nV9p5BwrtA,en,
Spectrumvirus,Watch for deceiving reps.,"Don’t appreciate my billing statement showing a current balance of 263.and cents when my payment is $250.01 had to call in to verify and make sure there is no current balance due. Which your rep verified and gave me the correct payment due of $250.01. Although my screen still show a current balance of $263 and cents even after the new update for your app was made on my phone. Please review my account because I know I have requested to have my billing statement to state a due amount on the 19th because was when I started business with you and my disability check comes in in the middle of the month. So as it does look that I am paying late. I was told it wouldn’t effect me. But it does on my credit score. Why can’t you all comply with me? 
Respectfully 
Maria Rosalinda Benavidez",Watch for deceiving reps.,"Don’t appreciate my billing statement showing a current balance of 263.and cents when my payment is $250.01 had to call in to verify and make sure there is no current balance due. Which your rep verified and gave me the correct payment due of $250.01. Although my screen still show a current balance of $263 and cents even after the new update for your app was made on my phone. Please review my account because I know I have requested to have my billing statement to state a due amount on the 19th because was when I started business with you and my disability check comes in in the middle of the month. So as it does look that I am paying late. I was told it wouldn’t effect me. But it does on my credit score. Why can’t you all comply with me? 
Respectfully 
Maria Rosalinda Benavidez",3.0,US,11.11,2023-06-15T18:22:57,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LNoGzs3nABaSnMsov1V0bFA,en,
Mimi Cou,Outages,We have had several outages mid day when I work from home and no credits on our bills,Outages,We have had several outages mid day when I work from home and no credits on our bills,3.0,US,11.11,2023-06-15T13:41:55,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LrWrM4OJJ4E9OiTGd52IXZg,en,
Dottrum,Spectrum,Good,Spectrum,Good,3.0,US,11.11,2023-06-15T13:01:47,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LCAt5iZuMccRUIiJbEMp1fQ,la;en;ro,
The Browns of NH,Requiring minor updates?,"So if there are minor updates needed I can’t pay my bill via app?  The update can’t fit on my phone right now until I upgrade it. Shouldn’t be a requirement to use app to make a payment, in fact I believe there are laws around that.",Requiring minor updates?,"So if there are minor updates needed I can’t pay my bill via app?  The update can’t fit on my phone right now until I upgrade it. Shouldn’t be a requirement to use app to make a payment, in fact I believe there are laws around that.",1.0,US,11.11,2023-06-15T10:55:07,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LEhmOdmVWvGaaCS_ty7qwsw,en,pricing;app_performance
Shellbacknh,Multiple accounts?,"Sure would be great if we could view multiple accounts in the app. Other than that limitations, pretty useful app.",Multiple accounts?,"Sure would be great if we could view multiple accounts in the app. Other than that limitations, pretty useful app.",4.0,US,11.11,2023-06-15T10:55:02,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LiSlVpyEH6abkg7dB23fNOw,en,gameplay
b😍❤️,Payment,It was easy and convenient,Payment,It was easy and convenient,5.0,US,11.11,2023-06-15T05:17:23,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LjIIO_wm_Z8KfHqtgjqdTsQ,en,gameplay
DuhGlizzy3000,Leaders in being slow,"probably one of the number one internet providers in the states.. they will still take 10 hours to restore your service, the internet is good i really enjoy mine however whenever it goes down y’all take ages to get it back up kinda pathetic seems like y’all just have a bunch of guys with rocks for brains.",Leaders in being slow,"probably one of the number one internet providers in the states.. they will still take 10 hours to restore your service, the internet is good i really enjoy mine however whenever it goes down y’all take ages to get it back up kinda pathetic seems like y’all just have a bunch of guys with rocks for brains.",1.0,US,11.11,2023-06-15T03:40:03,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LMaj_vd2h9-TylIWblCRZ0Q,en,gameplay;app_performance
luna di noia,App,Easy to use,App,Easy to use,5.0,US,11.11,2023-06-14T22:13:57,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LBTbLeLILwdyX4jwq4ANl_Q,en;ceb;fi;war;nn,
squishyfloof,EASY TO USE,"I’m not the most technologically advanced human being, but this app is so easy to use even a Neanderthal could use it 💀",EASY TO USE,"I’m not the most technologically advanced human being, but this app is so easy to use even a Neanderthal could use it 💀",5.0,US,11.11,2023-06-14T21:35:43,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LBAOgKWXWC0k7g0mm8kBhLA,en,gameplay
Whlrdlr85,Simple,Enough said,Simple,Enough said,4.0,US,11.11,2023-06-14T19:13:40,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LnonwuHdMx0oDUWQHoN0CzA,en;fr;an;br;oc,
RR&K,Fácil para ubicar la Información,Fácil ubicar la información y el acceso a la “plataforma”.,Fácil para ubicar la Información,Fácil ubicar la información y el acceso a la “plataforma”.,4.0,US,,2023-06-14T12:53:06,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L-39A7Lo3FeM-PDtrA5hFOw,es;an;ca;gl,
ayham G S,It is very accessible to use,It's a great app to use. It's very accessible and friendly.,It is very accessible to use,It's a great app to use. It's very accessible and friendly.,5.0,US,,2023-06-14T10:12:40,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LgHjIc7DtceSNOL1FId6agg,en,
Nicole Tainted,No point,Not very good. After I got mobile service I can no longer see my internet info in the app. I have to go on the website to see such info. It’s needs to be more inclusive of all services. Will be deleting,No point,Not very good. After I got mobile service I can no longer see my internet info in the app. I have to go on the website to see such info. It’s needs to be more inclusive of all services. Will be deleting,1.0,US,,2023-06-14T08:41:24,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LdsyIqUMDzGYFWGzA8gEnPA,en,
lucindaschultz,Have a fun time at,Great app to keep it,Have a fun time at,Great app to keep it,5.0,US,,2023-06-14T08:14:35,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LCDBzqC6gQOU_6fIviA3NTA,en,
Angery American Vet,App ordering system is down? For 3 months?,"This app is terrible as I have tried ordering Wi-Fi pods 3 times each time a different month. This big service provider can’t even get a simple ordering system correct for an app, and this is just one of many things this company falls short on.  The customer service is terrible, service is spotty and yes I pay the top tier for internet service.",App ordering system is down? For 3 months?,"This app is terrible as I have tried ordering Wi-Fi pods 3 times each time a different month. This big service provider can’t even get a simple ordering system correct for an app, and this is just one of many things this company falls short on.  The customer service is terrible, service is spotty and yes I pay the top tier for internet service.",1.0,US,11.1,2023-06-14T00:56:30,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LiTzKy1PWKLswWwcyNSJKfw,en,pricing;app_performance
Mpjklpl,Update app please,I cant even create my account it just loads non stop anyone else have this problem?,Update app please,I cant even create my account it just loads non stop anyone else have this problem?,1.0,US,11.1,2023-06-13T21:13:53,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LoHLrA1XVhej16b-Ia8IyrQ,en,app_performance
spirit @62,Price for seniors on social security 🙁🙁👎🏻👎🏻👎🏻👎🏻👎🏻,👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,Price for seniors on social security 🙁🙁👎🏻👎🏻👎🏻👎🏻👎🏻,👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,1.0,US,11.1,2023-06-13T20:43:40,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L6nPDR3JcMTp9kfaT8Sbb-Q,en;ro;ca;la;es,
Jr mcloven,Grea,"It’s fast and takes the pain away of paying bills, other then the cost",Grea,"It’s fast and takes the pain away of paying bills, other then the cost",5.0,US,11.1,2023-06-13T19:31:46,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L8osW1aIWWb8CsGAvd0p56w,en,pricing;app_performance
Me and the monkeys,Worst app ever,This app never works!  It constantly can’t log me in to pay my bill!  I already tried logging in 16x today because spectrum has already started early this morning with their harassing constant calls! Maybe if the app worked I could log in and pay!  Maybe instead of investing in spam calls you could fix your app!,Worst app ever,This app never works!  It constantly can’t log me in to pay my bill!  I already tried logging in 16x today because spectrum has already started early this morning with their harassing constant calls! Maybe if the app worked I could log in and pay!  Maybe instead of investing in spam calls you could fix your app!,1.0,US,11.1,2023-06-13T12:56:36,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LYt3RQu0UrfUG_E5hUHgP4A,en,app_performance
Pixwixful,Great Service,The Wi-Fi speed is robust. We are enjoying the service.,Great Service,The Wi-Fi speed is robust. We are enjoying the service.,5.0,US,11.1,2023-06-13T12:06:20,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L239a73PGT6swJ0GLbmSEVg,en,pricing;app_performance
Ardix 2409,Hi,I like it very easy to use,Hi,I like it very easy to use,5.0,US,11.1,2023-06-13T06:52:56,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LBfEWf5yHT63vFGMPLWA5Mg,en;af;nn;no;sq,gameplay
JAnimalK,Internet fluctuates in area,Sometimes it works sometimes it doesn’t I’m trying to complete assignments and it presents issues for me,Internet fluctuates in area,Sometimes it works sometimes it doesn’t I’m trying to complete assignments and it presents issues for me,3.0,US,11.1,2023-06-13T01:24:39,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lo3AnFei22oymrJmhqshFbA,en,
bertmister,Lost Services,"Fioptics put service into our area a while back. One of the decisions to stay with TWC was our ability to program our DVR remotely on our phones. When you don’t make it home in time to catch the show you want to watch or you forget to record it before you leave it is a HUGE plus to be able to get on the app and record. 
At the time I was with Verizon and have switched to Spectrum. It still doesn’t work.  One step forward two steps back. I hope Spectrum can fix this.",Lost Services,"Fioptics put service into our area a while back. One of the decisions to stay with TWC was our ability to program our DVR remotely on our phones. When you don’t make it home in time to catch the show you want to watch or you forget to record it before you leave it is a HUGE plus to be able to get on the app and record. 
At the time I was with Verizon and have switched to Spectrum. It still doesn’t work.  One step forward two steps back. I hope Spectrum can fix this.",3.0,US,11.1,2023-06-12T19:13:29,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LlX_0_bk2MPV5IWXTlEjNdw,en,app_performance
meke111,Spectrum App,"I love the convenience of making a payment, looking at our usage in our phones, get notifications for internet outages as well!!",Spectrum App,"I love the convenience of making a payment, looking at our usage in our phones, get notifications for internet outages as well!!",4.0,US,11.1,2023-06-12T12:57:40,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LaaIiy-yyg1IxgI3JzAf-PQ,en,gameplay
XYZKeith,Consistent Outages,"I moved to a new home in O’Fallon Missouri, and start at my spectrum services here. Since moving in there are daily outages. I work from home and have to use my hotspot more than 50% of the time daily. Two technicians have been out, and one change the modem. This morning I get out to find that there is an outage in my area again! please fix this problem. I would expect my bill should be less than it is, as I have had less service, but I am paying the full price.",Consistent Outages,"I moved to a new home in O’Fallon Missouri, and start at my spectrum services here. Since moving in there are daily outages. I work from home and have to use my hotspot more than 50% of the time daily. Two technicians have been out, and one change the modem. This morning I get out to find that there is an outage in my area again! please fix this problem. I would expect my bill should be less than it is, as I have had less service, but I am paying the full price.",2.0,US,11.1,2023-06-12T11:55:10,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LyHqgsDTNTV_8apWUtBDPuQ,en,pricing;app_performance
MatthewCoronaNEW,Matthew Corona,Hi I wanna be famous . ..,Matthew Corona,Hi I wanna be famous . ..,5.0,US,11.1,2023-06-12T07:03:37,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L4GeA78tMMkg2Lz0M7eS8Ew,en;cy;lb;sw,gameplay
体验反馈0611,评价,非常棒的体验,评价,非常棒的体验,5.0,US,11.1,2023-06-12T03:04:19,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L5379Wre4zi_yrTQUj-WPrQ,zh,
Yucky Man,"Best Ever,TWC","TWC has served me for the last 7 Years. I’ll be with them for the next decade! Great service and better programming as well!
Dennis Ludlow
Wake Forest NC
They are the BEST Ever!!","Best Ever,TWC","TWC has served me for the last 7 Years. I’ll be with them for the next decade! Great service and better programming as well!
Dennis Ludlow
Wake Forest NC
They are the BEST Ever!!",5.0,US,11.1,2023-06-11T18:38:52,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L6MP3aR1OktJ-7cV5b9pCtg,en,pricing;gameplay
Mr. Street sweeper,app freezes,with apple’s latest update,app freezes,with apple’s latest update,3.0,US,11.1,2023-06-11T17:37:41,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LWKyjOglEMPZW5QAKqBGtQg,en,app_performance
123rdb,Thirsty,These fools are thirsty and I don’t want their service anymore. I should’ve probably went with another Internet service provider but I’m not sure bout that because these ol money hungry clowns like when TWC was around it didn’t go no where Spectrum is the camouflage. They need to do something different like: GET LOST!!! I hope a class action lawsuit will be filed against them.,Thirsty,These fools are thirsty and I don’t want their service anymore. I should’ve probably went with another Internet service provider but I’m not sure bout that because these ol money hungry clowns like when TWC was around it didn’t go no where Spectrum is the camouflage. They need to do something different like: GET LOST!!! I hope a class action lawsuit will be filed against them.,1.0,US,11.1,2023-06-11T14:42:39,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L5QX7rK0UmtZECDpsobwxKQ,en,pricing
Gabriela80,Very pleasant UX,A am enjoying all the updates!,Very pleasant UX,A am enjoying all the updates!,5.0,US,11.1,2023-06-11T11:55:17,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Ln9REhN1hA5TfHc_ZvzkVng,en,gameplay
mylove202k,I,Very good,I,Very good,5.0,US,11.1,2023-06-11T08:19:13,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LyMhhH4v8gx74wDiVIMLI3g,af;en;lb,
Paulsr55,Wont work,"Stop working after last update
 Got it to work after  hard restart of phone",Wont work,"Stop working after last update
 Got it to work after  hard restart of phone",5.0,US,11.1,2023-06-11T00:19:13,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LjncJCdoQH-hVMOpkzf7qUw,en;af;nl;nn,app_performance
Loveladu4,Representative,Awesome Customer service she answered all my questions very polite & very informative. Thank you Ma”am,Representative,Awesome Customer service she answered all my questions very polite & very informative. Thank you Ma”am,5.0,US,11.1,2023-06-10T23:41:16,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L24JyGhq-OolwJ_zdtpvc5g,en;it;ca;fr,gameplay
Looking4myangel,Awesome service and connection.👍,Spectrum agents were very helpful.,Awesome service and connection.👍,Spectrum agents were very helpful.,5.0,US,11.1,2023-06-10T21:22:38,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LCUTZWbEcyX0Oo1M7AeHZTg,en,pricing;gameplay
LawyerMeaz,Great BUT…,My box is always out and needs to be reset every time I use it 😏,Great BUT…,My box is always out and needs to be reset every time I use it 😏,3.0,US,11.1,2023-06-10T15:16:15,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LcKDUF6dh9spE0Es9NkW0xQ,en,gameplay
micchhoo,Excelente,La app es muy Eficaz,Excelente,La app es muy Eficaz,5.0,US,11.1,2023-06-10T14:51:41,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LEFEwKe54h4iCNRfpXiQYlg,es;it;ca;fr;oc,
Mostafa2727,Spectrum internet/tv,Worst service all around. Don’t waste your time!,Spectrum internet/tv,Worst service all around. Don’t waste your time!,1.0,US,11.1,2023-06-10T14:41:37,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LYcylvKfq8qZRZWWxH20IVw,en,pricing;gameplay;app_performance
Five Star Fan!!,Internet,Switched from Xfinity and it has worked out well so far 👍🏻.,Internet,Switched from Xfinity and it has worked out well so far 👍🏻.,5.0,US,11.1,2023-06-10T09:36:56,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LzbS0aQRRbtgJ-i6TrFrjNg,en,other
Smarttass,Spectrum needs a upgrade,I don’t know anyone who hasn’t had a problem with Spectrum. Why can’t I see my internet service on the app?? I see my mobile service!! I’m paperless too. I know I cancelled my tv lineup but I found out I’m being charged again!! The app is just as bad as live customer service.,Spectrum needs a upgrade,I don’t know anyone who hasn’t had a problem with Spectrum. Why can’t I see my internet service on the app?? I see my mobile service!! I’m paperless too. I know I cancelled my tv lineup but I found out I’m being charged again!! The app is just as bad as live customer service.,1.0,US,11.1,2023-06-10T04:30:59,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LUcswVaspaeRR3I_XEya5aQ,en,pricing;app_performance
Algae Mayer,Job to get back in touch,We have a few minutes,Job to get back in touch,We have a few minutes,4.0,US,11.1,2023-06-10T03:23:08,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LUMsSkN1AbwWlnP1HPMUhLQ,en,pricing
🔰123,"Mindful Consideration, Vision","Spectrum 
Extended thanks for always providing us amazing reliable service & support @ realistic rates. Thank Goodness for your consideration of others making sure everyone has the ability to access their lives and world events equally. Thanks again Spectrum for the unparalleled service","Mindful Consideration, Vision","Spectrum 
Extended thanks for always providing us amazing reliable service & support @ realistic rates. Thank Goodness for your consideration of others making sure everyone has the ability to access their lives and world events equally. Thanks again Spectrum for the unparalleled service",5.0,US,11.1,2023-06-10T02:38:56,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LytN5L-WRANcqFqJs4-KZlw,en,pricing;app_performance
king diaz 21,Easy to use,It’s easy to use and pay as you go so your bill will be easy to pay in long run. I wish other companies had this !,Easy to use,It’s easy to use and pay as you go so your bill will be easy to pay in long run. I wish other companies had this !,5.0,US,11.1,2023-06-10T01:39:07,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LDEC3ieOnEhh7QNcrhFUx9A,en,pricing
Arijuye,Spectrum,Los mejores🥳,Spectrum,Los mejores🥳,5.0,US,11.1,2023-06-09T22:34:20,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LfRMerIoEJxzeCBvtGzkdRg,es;la;oc;pt,
Fede vue,So,Hay muchas fallas en el sistema se caí el internet,So,Hay muchas fallas en el sistema se caí el internet,2.0,US,11.1,2023-06-09T18:51:03,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LrsknaqFbpxQTXJnmuZML9A,es;an;ca;gl;oc,
Hokie fan,Router,"I have purchased and tried 4 different routers in the past month. They worked for a little while, but then did not. Spoke with each of the router company’s customer support and never could get them to work consistently. I called Spectrum today and decided to try their router. I picked the equipment in their store, came home installed it, called Spectrum to connect it . . . Voila, it works perfectly and all my direct wired computers are screaming fast. That you Spectrum!",Router,"I have purchased and tried 4 different routers in the past month. They worked for a little while, but then did not. Spoke with each of the router company’s customer support and never could get them to work consistently. I called Spectrum today and decided to try their router. I picked the equipment in their store, came home installed it, called Spectrum to connect it . . . Voila, it works perfectly and all my direct wired computers are screaming fast. That you Spectrum!",5.0,US,11.1,2023-06-09T17:59:46,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lg3sy-0v__iROJL9jq8E_FA,en,pricing;gameplay;app_performance
Alice83,A shoddy app from a horrible ISP,"Spectrum, née TWC, is an awful company that actively spends the money we pay them to lobby for consumer and internet hostile policies. Their antipathy towards their customers is evident across this app. There is no working copy/paste or autofill for entering payment details (so you’ll need to hand type all your credit card information) and the lack of Apple Pay and other payment options shows how little they care. The “Spectrum WiFi” profile installation process is broken as well (tested on both iPhone and iPad). The only things working fully seem to be the self service support features (which reduces Spectrum’s phone support costs). In summary, this app is focused on saving Spectrum’s time/money, not yours.",A shoddy app from a horrible ISP,"Spectrum, née TWC, is an awful company that actively spends the money we pay them to lobby for consumer and internet hostile policies. Their antipathy towards their customers is evident across this app. There is no working copy/paste or autofill for entering payment details (so you’ll need to hand type all your credit card information) and the lack of Apple Pay and other payment options shows how little they care. The “Spectrum WiFi” profile installation process is broken as well (tested on both iPhone and iPad). The only things working fully seem to be the self service support features (which reduces Spectrum’s phone support costs). In summary, this app is focused on saving Spectrum’s time/money, not yours.",2.0,US,11.1,2023-06-09T16:56:42,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LadvirvJIe6o07ZcqXspTfQ,en,pricing;app_performance
Rrhorner,New App,I really like that everything is there for me to see easy to understand and took the stress of adding a new card to make payments,New App,I really like that everything is there for me to see easy to understand and took the stress of adding a new card to make payments,5.0,US,11.1,2023-06-09T12:54:19,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LPdPa5IZTQcoIX0MLHxZzPw,en,pricing;gameplay
the airship dude,Crash!,"Would be great if the app actually worked! Crashes constantly! Haven’t gotten anywhere with it!
Update: So far I’ve downloaded it 3 times and deleted it twice and it makes no difference. Once you’ve gone through the initial setup on the app, then it crashes.",Crash!,"Would be great if the app actually worked! Crashes constantly! Haven’t gotten anywhere with it!
Update: So far I’ve downloaded it 3 times and deleted it twice and it makes no difference. Once you’ve gone through the initial setup on the app, then it crashes.",1.0,US,11.1,2023-06-09T03:14:26,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LIUzFnnZHtxPQLUXrOxtrUw,en,app_performance
bzy777,Terrible company,I have had nothing but terrible experiences with spectrum. First off they cut the wire at my house so now I would have to have someone come out to do an install. Also they racially profiled me by sending me an offer for internet and streaming for Indian networks. I’m not Indian why would even want that? I recommend everyone to avoid them.,Terrible company,I have had nothing but terrible experiences with spectrum. First off they cut the wire at my house so now I would have to have someone come out to do an install. Also they racially profiled me by sending me an offer for internet and streaming for Indian networks. I’m not Indian why would even want that? I recommend everyone to avoid them.,1.0,US,11.1,2023-06-08T23:26:27,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lz3m8zLi_3DSnXkZ9lKU4hg,en,pricing;app_performance
lincoln teams,Spectrum,Thanks for the help,Spectrum,Thanks for the help,5.0,US,11.1,2023-06-08T23:04:27,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LAzU0xIqdp9oRCx1TZRM_OQ,en;la;da;mr,pricing;gameplay
Artizti6,Gone out,"I have had Spectrum for 2 months and in that time it has been down at least 2 to 3 times.
I have received texts that it was down though.",Gone out,"I have had Spectrum for 2 months and in that time it has been down at least 2 to 3 times.
I have received texts that it was down though.",1.0,US,11.1,2023-06-08T22:40:28,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LykSmKVnpnUqikHN6yOEZuQ,en,gameplay;app_performance
Donttry123,Scam and outages,They scammed me and had too many outages,Scam and outages,They scammed me and had too many outages,1.0,US,11.1,2023-06-08T20:31:58,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L3FPg-FGElxA-t7Eq6xCVoA,en,pricing;app_performance
wammsy,"Great App, unreliable Service","Their app is sleek and is great! However living in the Dallas-Fort Worth Area ought to have better service.
This reliability of Spectrums internet service is not conducive to working from home or hybrid work. 
Monthly subscriptions should be prorated and the bill should be proportional to the amount of internet uptime. If the bill is $60 for a month with thirty days and I have a total downtime of 24 hours of internet downtime then the bill should only be $58.
Despite great customer service, I will be subscribing to another more reliable provider when we move.","Great App, unreliable Service","Their app is sleek and is great! However living in the Dallas-Fort Worth Area ought to have better service.
This reliability of Spectrums internet service is not conducive to working from home or hybrid work. 
Monthly subscriptions should be prorated and the bill should be proportional to the amount of internet uptime. If the bill is $60 for a month with thirty days and I have a total downtime of 24 hours of internet downtime then the bill should only be $58.
Despite great customer service, I will be subscribing to another more reliable provider when we move.",1.0,US,11.1,2023-06-08T18:54:48,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LTHdLCOqBA3En9LUe8AEHkA,en,pricing;app_performance
Y325,App not working in all devices.,"The app on all my devices, including phone and televisions has stopped working. I cannot watch anything or even open my account. I had to website to due my monthly payment.",App not working in all devices.,"The app on all my devices, including phone and televisions has stopped working. I cannot watch anything or even open my account. I had to website to due my monthly payment.",1.0,US,11.1,2023-06-08T17:53:19,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LnNwF__054pzMAfpf1o8zaw,en,pricing;app_performance
ay no ay no,Muy bueno,Muy bueno exelente,Muy bueno,Muy bueno exelente,5.0,US,11.1,2023-06-08T11:33:02,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L9_p8FhxxJkkB1VmV9Rzc8Q,es;gl;an;la;ca,
biglitdeezy,Simpletastic,Good service easy to use good price,Simpletastic,Good service easy to use good price,5.0,US,11.1,2023-06-08T04:14:18,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LNc-HHPQbPzrHKhh7MwcSxg,en;es;la,pricing;gameplay
MyaCunn13,Over Charge and Blame Customer for Mistakes,They will overcharge you and not give you a refund,Over Charge and Blame Customer for Mistakes,They will overcharge you and not give you a refund,1.0,US,11.1,2023-06-07T23:25:33,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LxWBLOk9XI1ccEznkL5y-OA,en,pricing
cruella101,App,"Much better, much easier",App,"Much better, much easier",5.0,US,11.1,2023-06-07T21:23:15,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lo8PsOkseP7O14EKw-9Jzjg,de;en;no;lb;sv,pricing;gameplay
